Left,Center,Right,Steering,Acceleration,Brake,Speed,Time,X,Y,Z,RX,RY,RZ
left_2018_11_10_13_49_42_580.jpg,center_2018_11_10_13_49_42_580.jpg,right_2018_11_10_13_49_42_580.jpg,-0.01,0.5,0,10,1424.859,54.564,6.843826,95.15485,359.8698,6.415663,359.9821
left_2018_11_10_13_49_42_663.jpg,center_2018_11_10_13_49_42_663.jpg,right_2018_11_10_13_49_42_663.jpg,-0.01,0.5,0,10,1424.912,54.59585,6.843823,95.44782,359.8698,6.366438,359.988
left_2018_11_10_13_49_42_732.jpg,center_2018_11_10_13_49_42_732.jpg,right_2018_11_10_13_49_42_732.jpg,0.02,0.5,0,10,1424.966,54.61535,6.843819,95.62334,359.8698,6.354584,0.003117943
left_2018_11_10_13_49_42_799.jpg,center_2018_11_10_13_49_42_799.jpg,right_2018_11_10_13_49_42_799.jpg,0.05,0.5,0,10,1425.02,54.63601,6.843809,95.79854,359.8701,6.396248,0.03240608
left_2018_11_10_13_49_42_866.jpg,center_2018_11_10_13_49_42_866.jpg,right_2018_11_10_13_49_42_866.jpg,0.05,0.5,0,10,1425.075,54.66541,6.843798,96.03165,359.8706,6.540017,0.06573705
left_2018_11_10_13_49_42_934.jpg,center_2018_11_10_13_49_42_934.jpg,right_2018_11_10_13_49_42_934.jpg,0.05,0.5,0,10,1425.129,54.68837,6.843795,96.20617,359.8708,6.681905,0.07356005
left_2018_11_10_13_49_43_017.jpg,center_2018_11_10_13_49_43_017.jpg,right_2018_11_10_13_49_43_017.jpg,0.05,0.5,0,10,1425.183,54.71996,6.843795,96.43847,359.8707,6.885613,0.07073848
left_2018_11_10_13_49_43_099.jpg,center_2018_11_10_13_49_43_099.jpg,right_2018_11_10_13_49_43_099.jpg,0.05,0.5,0,10,1425.236,54.75255,6.843798,96.67036,359.8705,7.094471,0.06301105
left_2018_11_10_13_49_43_166.jpg,center_2018_11_10_13_49_43_166.jpg,right_2018_11_10_13_49_43_166.jpg,0.05,0.5,0,10,1425.292,54.78605,6.843801,96.90185,359.8704,7.304682,0.05559661
left_2018_11_10_13_49_43_249.jpg,center_2018_11_10_13_49_43_249.jpg,right_2018_11_10_13_49_43_249.jpg,0.05,0.5,0,10,1425.346,54.8204,6.843802,97.13294,359.8703,7.515164,0.05019731
left_2018_11_10_13_49_43_331.jpg,center_2018_11_10_13_49_43_331.jpg,right_2018_11_10_13_49_43_331.jpg,0.05,0.5,0,10,1425.399,54.85557,6.843803,97.36367,359.8703,7.725591,0.04682611
left_2018_11_10_13_49_43_398.jpg,center_2018_11_10_13_49_43_398.jpg,right_2018_11_10_13_49_43_398.jpg,0.05,0.5,0,10,1425.45,54.88248,6.843804,97.53648,359.8703,7.883306,0.04534313
left_2018_11_10_13_49_43_465.jpg,center_2018_11_10_13_49_43_465.jpg,right_2018_11_10_13_49_43_465.jpg,0.05,0.5,0,10,1425.503,54.91899,6.843805,97.76657,359.8702,8.091177,0.04258604
left_2018_11_10_13_49_43_539.jpg,center_2018_11_10_13_49_43_539.jpg,right_2018_11_10_13_49_43_539.jpg,0.03,0.5,0,10,1425.557,54.9465,6.843809,97.93899,359.8701,8.232087,0.03302273
left_2018_11_10_13_49_43_622.jpg,center_2018_11_10_13_49_43_622.jpg,right_2018_11_10_13_49_43_622.jpg,0.03,0.5,0,10,1425.609,54.99205,6.843814,98.22607,359.8698,8.409116,0.01424267
left_2018_11_10_13_49_43_704.jpg,center_2018_11_10_13_49_43_704.jpg,right_2018_11_10_13_49_43_704.jpg,0.01,0.5,0,10,1425.662,55.02833,6.843818,98.45553,359.8698,8.513372,0.004199012
left_2018_11_10_13_49_43_788.jpg,center_2018_11_10_13_49_43_788.jpg,right_2018_11_10_13_49_43_788.jpg,0.00,0.5,0,10,1425.715,55.06396,6.843823,98.68485,359.8698,8.573093,359.9896
left_2018_11_10_13_49_43_871.jpg,center_2018_11_10_13_49_43_871.jpg,right_2018_11_10_13_49_43_871.jpg,0.00,0.5,0,10,1425.766,55.09902,6.843826,98.91405,359.8698,8.592668,359.9822
left_2018_11_10_13_49_43_954.jpg,center_2018_11_10_13_49_43_954.jpg,right_2018_11_10_13_49_43_954.jpg,0.00,0.5,0,10,1425.819,55.13381,6.843824,99.14308,359.8699,8.595737,359.9839
left_2018_11_10_13_49_44_038.jpg,center_2018_11_10_13_49_44_038.jpg,right_2018_11_10_13_49_44_038.jpg,0.00,0.5,0,10,1425.872,55.16845,6.843823,99.37195,359.8699,8.594177,359.9886
left_2018_11_10_13_49_44_119.jpg,center_2018_11_10_13_49_44_119.jpg,right_2018_11_10_13_49_44_119.jpg,0.00,0.5,0,10,1425.925,55.20298,6.843822,99.60063,359.8699,8.591255,359.9933
left_2018_11_10_13_49_44_186.jpg,center_2018_11_10_13_49_44_186.jpg,right_2018_11_10_13_49_44_186.jpg,0.00,0.5,0,10,1425.977,55.23744,6.843821,99.82915,359.8699,8.587912,-0.003396097
left_2018_11_10_13_49_44_268.jpg,center_2018_11_10_13_49_44_268.jpg,right_2018_11_10_13_49_44_268.jpg,0.00,0.5,0,10,1426.03,55.27186,6.84382,100.0575,359.8699,8.584432,-0.001310183
left_2018_11_10_13_49_44_352.jpg,center_2018_11_10_13_49_44_352.jpg,right_2018_11_10_13_49_44_352.jpg,0.00,0.5334029,0,10,1426.083,55.30626,6.843821,100.2858,359.8693,8.58091,-0.000178103
left_2018_11_10_13_49_44_434.jpg,center_2018_11_10_13_49_44_434.jpg,right_2018_11_10_13_49_44_434.jpg,0.00,0.5744742,0,10,1426.135,55.34068,6.843822,100.5143,359.8654,8.577422,0.000285977
left_2018_11_10_13_49_44_517.jpg,center_2018_11_10_13_49_44_517.jpg,right_2018_11_10_13_49_44_517.jpg,0.00,0.6159724,0,10,1426.188,55.37522,6.843825,100.7436,359.8584,8.574006,0.00044673
left_2018_11_10_13_49_44_584.jpg,center_2018_11_10_13_49_44_584.jpg,right_2018_11_10_13_49_44_584.jpg,0.00,0.6493157,0,10,1426.24,55.40994,6.843832,100.9742,359.8498,8.570663,0.000445691
left_2018_11_10_13_49_44_666.jpg,center_2018_11_10_13_49_44_666.jpg,right_2018_11_10_13_49_44_666.jpg,0.00,0.6907105,0,10,1426.291,55.44493,6.843838,101.2067,359.8405,8.567389,0.000395927
left_2018_11_10_13_49_44_749.jpg,center_2018_11_10_13_49_44_749.jpg,right_2018_11_10_13_49_44_749.jpg,0.00,0.7320974,0,10,1426.342,55.48024,6.843845,101.4414,359.8308,8.564181,0.000333062
left_2018_11_10_13_49_44_832.jpg,center_2018_11_10_13_49_44_832.jpg,right_2018_11_10_13_49_44_832.jpg,0.00,0.7734888,0,10,1426.394,55.51595,6.843851,101.6788,359.821,8.56103,0.000295261
left_2018_11_10_13_49_44_915.jpg,center_2018_11_10_13_49_44_915.jpg,right_2018_11_10_13_49_44_915.jpg,0.00,0.8146911,0,11,1426.444,55.55212,6.843857,101.9195,359.8112,8.55793,0.000240275
left_2018_11_10_13_49_44_996.jpg,center_2018_11_10_13_49_44_996.jpg,right_2018_11_10_13_49_44_996.jpg,0.00,0.8561077,0,11,1426.495,55.58884,6.843863,102.1637,359.8014,8.554887,0.000226778
left_2018_11_10_13_49_45_080.jpg,center_2018_11_10_13_49_45_080.jpg,right_2018_11_10_13_49_45_080.jpg,0.00,0.8976541,0,11,1426.545,55.62614,6.843869,102.4121,359.7914,8.551884,0.000215431
left_2018_11_10_13_49_45_163.jpg,center_2018_11_10_13_49_45_163.jpg,right_2018_11_10_13_49_45_163.jpg,0.00,0.9390454,0,11,1426.597,55.67371,6.843877,102.7289,359.7788,8.548203,0.000203265
left_2018_11_10_13_49_45_230.jpg,center_2018_11_10_13_49_45_230.jpg,right_2018_11_10_13_49_45_230.jpg,0.00,0.9724566,0,11,1426.648,55.70279,6.843883,102.9226,359.7712,8.546024,0.000192136
left_2018_11_10_13_49_45_313.jpg,center_2018_11_10_13_49_45_313.jpg,right_2018_11_10_13_49_45_313.jpg,0.00,1,0,12,1426.698,55.74226,6.843889,103.1856,359.7613,8.543158,0.000200624
left_2018_11_10_13_49_45_394.jpg,center_2018_11_10_13_49_45_394.jpg,right_2018_11_10_13_49_45_394.jpg,0.00,1,0,12,1426.747,55.78252,6.843894,103.454,359.7534,8.540316,0.000187485
left_2018_11_10_13_49_45_478.jpg,center_2018_11_10_13_49_45_478.jpg,right_2018_11_10_13_49_45_478.jpg,0.00,1,0,12,1426.798,55.82356,6.843898,103.7278,359.7491,8.537444,0.00017466
left_2018_11_10_13_49_45_561.jpg,center_2018_11_10_13_49_45_561.jpg,right_2018_11_10_13_49_45_561.jpg,0.00,1,0,12,1426.848,55.87594,6.843898,104.0772,359.7466,8.53379,0.000144831
left_2018_11_10_13_49_45_644.jpg,center_2018_11_10_13_49_45_644.jpg,right_2018_11_10_13_49_45_644.jpg,0.00,1,0,13,1426.903,55.91867,6.843899,104.3623,359.7458,8.530805,0.000108585
left_2018_11_10_13_49_45_727.jpg,center_2018_11_10_13_49_45_727.jpg,right_2018_11_10_13_49_45_727.jpg,0.00,1,0,13,1426.953,55.9621,6.843898,104.6523,359.7453,8.527769,9.93E-05
left_2018_11_10_13_49_45_809.jpg,center_2018_11_10_13_49_45_809.jpg,right_2018_11_10_13_49_45_809.jpg,0.00,1,0,13,1427.004,56.00622,6.843898,104.947,359.7451,8.52468,8.27E-05
left_2018_11_10_13_49_45_892.jpg,center_2018_11_10_13_49_45_892.jpg,right_2018_11_10_13_49_45_892.jpg,0.00,1,0,13,1427.054,56.05101,6.843898,105.2463,359.7449,8.521542,4.47E-05
left_2018_11_10_13_49_45_974.jpg,center_2018_11_10_13_49_45_974.jpg,right_2018_11_10_13_49_45_974.jpg,0.00,1,0,14,1427.104,56.09644,6.843898,105.55,359.7448,8.518358,2.44E-05
left_2018_11_10_13_49_46_041.jpg,center_2018_11_10_13_49_46_041.jpg,right_2018_11_10_13_49_46_041.jpg,0.00,1,0,14,1427.155,56.14249,6.843898,105.858,359.7446,8.515121,3.76E-06
left_2018_11_10_13_49_46_124.jpg,center_2018_11_10_13_49_46_124.jpg,right_2018_11_10_13_49_46_124.jpg,0.00,1,0,14,1427.204,56.18915,6.843898,106.1701,359.7445,8.51184,-3.86E-06
left_2018_11_10_13_49_46_207.jpg,center_2018_11_10_13_49_46_207.jpg,right_2018_11_10_13_49_46_207.jpg,0.00,1,0,14,1427.255,56.2364,6.843898,106.4863,359.7444,8.508513,-3.04E-05
left_2018_11_10_13_49_46_290.jpg,center_2018_11_10_13_49_46_290.jpg,right_2018_11_10_13_49_46_290.jpg,0.00,1,0,14,1427.304,56.2842,6.843899,106.8064,359.7442,8.505144,-3.98E-05
left_2018_11_10_13_49_46_373.jpg,center_2018_11_10_13_49_46_373.jpg,right_2018_11_10_13_49_46_373.jpg,0.00,1,0,15,1427.354,56.33256,6.843898,107.1302,359.7441,8.501732,-7.46E-05
left_2018_11_10_13_49_46_455.jpg,center_2018_11_10_13_49_46_455.jpg,right_2018_11_10_13_49_46_455.jpg,0.00,1,0,15,1427.405,56.38144,6.843898,107.4578,359.744,8.498281,-9.35E-05
left_2018_11_10_13_49_46_538.jpg,center_2018_11_10_13_49_46_538.jpg,right_2018_11_10_13_49_46_538.jpg,-0.03,1,0,15,1427.455,56.43046,6.843901,107.7889,359.744,8.48265,359.9911
left_2018_11_10_13_49_46_621.jpg,center_2018_11_10_13_49_46_621.jpg,right_2018_11_10_13_49_46_621.jpg,-0.04,1,0,15,1427.506,56.48946,6.843916,108.2081,359.7444,8.345293,359.9462
left_2018_11_10_13_49_46_704.jpg,center_2018_11_10_13_49_46_704.jpg,right_2018_11_10_13_49_46_704.jpg,-0.04,1,0,15,1427.554,56.53529,6.84392,108.5473,359.7444,8.160486,359.9297
left_2018_11_10_13_49_46_787.jpg,center_2018_11_10_13_49_46_787.jpg,right_2018_11_10_13_49_46_787.jpg,-0.04,1,0,15,1427.604,56.5801,6.843921,108.8899,359.7443,7.95065,359.9258
left_2018_11_10_13_49_46_870.jpg,center_2018_11_10_13_49_46_870.jpg,right_2018_11_10_13_49_46_870.jpg,-0.04,1,0,15,1427.654,56.62389,6.843922,109.2359,359.7441,7.729861,359.9267
left_2018_11_10_13_49_46_953.jpg,center_2018_11_10_13_49_46_953.jpg,right_2018_11_10_13_49_46_953.jpg,-0.04,1,0,16,1427.705,56.66662,6.843921,109.585,359.744,7.503516,359.9285
left_2018_11_10_13_49_47_036.jpg,center_2018_11_10_13_49_47_036.jpg,right_2018_11_10_13_49_47_036.jpg,-0.04,1,0,16,1427.754,56.70826,6.843921,109.9373,359.7438,7.272827,359.929
left_2018_11_10_13_49_47_118.jpg,center_2018_11_10_13_49_47_118.jpg,right_2018_11_10_13_49_47_118.jpg,-0.04,1,0,16,1427.803,56.74858,6.843922,110.2926,359.7438,7.030956,359.9264
left_2018_11_10_13_49_47_201.jpg,center_2018_11_10_13_49_47_201.jpg,right_2018_11_10_13_49_47_201.jpg,-0.04,1,0,16,1427.852,56.79725,6.843922,110.7409,359.7437,6.719213,359.9249
left_2018_11_10_13_49_47_283.jpg,center_2018_11_10_13_49_47_283.jpg,right_2018_11_10_13_49_47_283.jpg,-0.04,1,0,16,1427.904,56.83472,6.843923,111.1027,359.7437,6.465752,359.9241
left_2018_11_10_13_49_47_366.jpg,center_2018_11_10_13_49_47_366.jpg,right_2018_11_10_13_49_47_366.jpg,-0.04,1,0,16,1427.953,56.87084,6.843923,111.4672,359.7436,6.209856,359.9234
left_2018_11_10_13_49_47_449.jpg,center_2018_11_10_13_49_47_449.jpg,right_2018_11_10_13_49_47_449.jpg,-0.04,1,0,16,1428.002,56.90559,6.843923,111.8345,359.7435,5.951957,359.9227
left_2018_11_10_13_49_47_531.jpg,center_2018_11_10_13_49_47_531.jpg,right_2018_11_10_13_49_47_531.jpg,-0.04,1,0,17,1428.053,56.93892,6.843924,112.2043,359.7434,5.692274,359.9218
left_2018_11_10_13_49_47_614.jpg,center_2018_11_10_13_49_47_614.jpg,right_2018_11_10_13_49_47_614.jpg,-0.04,1,0,17,1428.103,56.97078,6.843924,112.5766,359.7433,5.430919,359.9209
left_2018_11_10_13_49_47_697.jpg,center_2018_11_10_13_49_47_697.jpg,right_2018_11_10_13_49_47_697.jpg,-0.04,1,0,17,1428.152,57.00115,6.843924,112.9514,359.7433,5.167966,359.9201
left_2018_11_10_13_49_47_781.jpg,center_2018_11_10_13_49_47_781.jpg,right_2018_11_10_13_49_47_781.jpg,-0.04,1,0,17,1428.203,57.03695,6.843925,113.4231,359.7432,4.837127,359.9189
left_2018_11_10_13_49_47_864.jpg,center_2018_11_10_13_49_47_864.jpg,right_2018_11_10_13_49_47_864.jpg,-0.04,1,0,17,1428.251,57.0638,6.843925,113.8031,359.7431,4.5708,359.918
left_2018_11_10_13_49_47_946.jpg,center_2018_11_10_13_49_47_946.jpg,right_2018_11_10_13_49_47_946.jpg,-0.04,1,0,17,1428.3,57.08905,6.843925,114.1853,359.7431,4.303051,359.9172
left_2018_11_10_13_49_48_029.jpg,center_2018_11_10_13_49_48_029.jpg,right_2018_11_10_13_49_48_029.jpg,-0.04,1,0,17,1428.351,57.11264,6.843926,114.5695,359.743,4.033924,359.9164
left_2018_11_10_13_49_48_112.jpg,center_2018_11_10_13_49_48_112.jpg,right_2018_11_10_13_49_48_112.jpg,-0.03,1,0,17,1428.401,57.13506,6.843923,114.9559,359.7428,3.780984,359.9256
left_2018_11_10_13_49_48_195.jpg,center_2018_11_10_13_49_48_195.jpg,right_2018_11_10_13_49_48_195.jpg,-0.01,0.9668666,0,17,1428.451,57.1567,6.843918,115.3442,359.743,3.56341,359.942
left_2018_11_10_13_49_48_278.jpg,center_2018_11_10_13_49_48_278.jpg,right_2018_11_10_13_49_48_278.jpg,0.00,0.9253113,0,17,1428.5,57.17869,6.843906,115.734,359.7464,3.422337,359.9725
left_2018_11_10_13_49_48_360.jpg,center_2018_11_10_13_49_48_360.jpg,right_2018_11_10_13_49_48_360.jpg,0.00,0.8838964,0,17,1428.55,57.20637,6.843895,116.2224,359.7551,3.332109,359.9934
left_2018_11_10_13_49_48_443.jpg,center_2018_11_10_13_49_48_443.jpg,right_2018_11_10_13_49_48_443.jpg,0.00,0.8426166,0,17,1428.599,57.22903,6.843884,116.6134,359.7638,3.312454,0.009227825
left_2018_11_10_13_49_48_526.jpg,center_2018_11_10_13_49_48_526.jpg,right_2018_11_10_13_49_48_526.jpg,0.01,0.8011999,0,17,1428.649,57.25268,6.84387,117.004,359.7735,3.347358,0.02975401
left_2018_11_10_13_49_48_609.jpg,center_2018_11_10_13_49_48_609.jpg,right_2018_11_10_13_49_48_609.jpg,0.01,0.7593929,0,17,1428.698,57.27677,6.843864,117.3937,359.7832,3.412219,0.03084276
left_2018_11_10_13_49_48_692.jpg,center_2018_11_10_13_49_48_692.jpg,right_2018_11_10_13_49_48_692.jpg,0.01,0.7181917,0,17,1428.748,57.30126,6.843858,117.782,359.793,3.481375,0.02870426
left_2018_11_10_13_49_48_775.jpg,center_2018_11_10_13_49_48_775.jpg,right_2018_11_10_13_49_48_775.jpg,0.01,0.6766842,0,17,1428.799,57.32614,6.843852,118.1684,359.8027,3.55228,0.02669546
left_2018_11_10_13_49_48_857.jpg,center_2018_11_10_13_49_48_857.jpg,right_2018_11_10_13_49_48_857.jpg,0.01,0.6355315,0,17,1428.848,57.35137,6.843847,118.5523,359.8126,3.623742,0.02519094
left_2018_11_10_13_49_48_940.jpg,center_2018_11_10_13_49_48_940.jpg,right_2018_11_10_13_49_48_940.jpg,0.01,0.5941163,0,17,1428.898,57.37689,6.843841,118.9333,359.8225,3.695173,0.02420745
left_2018_11_10_13_49_49_023.jpg,center_2018_11_10_13_49_49_023.jpg,right_2018_11_10_13_49_49_023.jpg,0.00,0.5526786,0,17,1428.947,57.40914,6.843833,119.4049,359.835,3.783953,0.02341029
left_2018_11_10_13_49_49_090.jpg,center_2018_11_10_13_49_49_090.jpg,right_2018_11_10_13_49_49_090.jpg,0.01,0.5192551,0,17,1428.996,57.4285,6.84383,119.6849,359.8425,3.831944,0.01992236
left_2018_11_10_13_49_49_173.jpg,center_2018_11_10_13_49_49_173.jpg,right_2018_11_10_13_49_49_173.jpg,0.01,0.5,0,16,1429.046,57.45434,6.843824,120.0546,359.8522,3.888894,0.01720412
left_2018_11_10_13_49_49_255.jpg,center_2018_11_10_13_49_49_255.jpg,right_2018_11_10_13_49_49_255.jpg,0.01,0.5,0,16,1429.095,57.48021,6.843819,120.42,359.8594,3.941832,0.01612379
left_2018_11_10_13_49_49_337.jpg,center_2018_11_10_13_49_49_337.jpg,right_2018_11_10_13_49_49_337.jpg,0.01,0.5,0,16,1429.147,57.50609,6.843817,120.7811,359.8633,3.99276,0.01570891
left_2018_11_10_13_49_49_404.jpg,center_2018_11_10_13_49_49_404.jpg,right_2018_11_10_13_49_49_404.jpg,0.01,0.5,0,16,1429.195,57.532,6.843816,121.1381,359.8651,4.042524,0.0154984
left_2018_11_10_13_49_49_487.jpg,center_2018_11_10_13_49_49_487.jpg,right_2018_11_10_13_49_49_487.jpg,0.01,0.5,0,16,1429.244,57.55793,6.843816,121.4911,359.866,4.091489,0.01532989
left_2018_11_10_13_49_49_569.jpg,center_2018_11_10_13_49_49_569.jpg,right_2018_11_10_13_49_49_569.jpg,0.01,0.5,0,15,1429.295,57.58387,6.843815,121.8402,359.8664,4.139816,0.01513044
left_2018_11_10_13_49_49_652.jpg,center_2018_11_10_13_49_49_652.jpg,right_2018_11_10_13_49_49_652.jpg,0.01,0.5,0,15,1429.344,57.60983,6.843816,122.1855,359.8667,4.18758,0.01492154
left_2018_11_10_13_49_49_719.jpg,center_2018_11_10_13_49_49_719.jpg,right_2018_11_10_13_49_49_719.jpg,0.01,0.5,0,15,1429.398,57.62931,6.843816,122.442,359.8668,4.223059,0.01473545
left_2018_11_10_13_49_49_802.jpg,center_2018_11_10_13_49_49_802.jpg,right_2018_11_10_13_49_49_802.jpg,0.01,0.5,0,15,1429.449,57.66179,6.843816,122.8652,359.867,4.281567,0.01442383
left_2018_11_10_13_49_49_885.jpg,center_2018_11_10_13_49_49_885.jpg,right_2018_11_10_13_49_49_885.jpg,0.01,0.5,0,15,1429.498,57.68779,6.843816,123.1999,359.8671,4.327837,0.01414435
left_2018_11_10_13_49_49_968.jpg,center_2018_11_10_13_49_49_968.jpg,right_2018_11_10_13_49_49_968.jpg,0.01,0.5,0,15,1429.546,57.71381,6.843816,123.5311,359.8672,4.37365,0.01387637
left_2018_11_10_13_49_50_050.jpg,center_2018_11_10_13_49_50_050.jpg,right_2018_11_10_13_49_50_050.jpg,0.01,0.5,0,15,1429.598,57.73984,6.843816,123.8592,359.8673,4.419013,0.01364253
left_2018_11_10_13_49_50_132.jpg,center_2018_11_10_13_49_50_132.jpg,right_2018_11_10_13_49_50_132.jpg,0.01,0.5,0,14,1429.648,57.76588,6.843816,124.1841,359.8674,4.463943,0.01340645
left_2018_11_10_13_49_50_215.jpg,center_2018_11_10_13_49_50_215.jpg,right_2018_11_10_13_49_50_215.jpg,0.01,0.5,0,14,1429.699,57.79193,6.843816,124.506,359.8675,4.508454,0.01319331
left_2018_11_10_13_49_50_298.jpg,center_2018_11_10_13_49_50_298.jpg,right_2018_11_10_13_49_50_298.jpg,0.01,0.5,0,14,1429.748,57.818,6.843816,124.8248,359.8676,4.552559,0.0129644
left_2018_11_10_13_49_50_381.jpg,center_2018_11_10_13_49_50_381.jpg,right_2018_11_10_13_49_50_381.jpg,0.01,0.5,0,14,1429.829,57.85061,6.843816,125.2194,359.8676,4.607134,0.01270231
left_2018_11_10_13_49_50_448.jpg,center_2018_11_10_13_49_50_448.jpg,right_2018_11_10_13_49_50_448.jpg,0.01,0.5,0,14,1429.877,57.87018,6.843815,125.4541,359.8677,4.639593,0.01255834
left_2018_11_10_13_49_50_531.jpg,center_2018_11_10_13_49_50_531.jpg,right_2018_11_10_13_49_50_531.jpg,0.01,0.5,0,14,1429.928,57.89629,6.843815,125.7646,359.8678,4.682545,0.01237767
left_2018_11_10_13_49_50_614.jpg,center_2018_11_10_13_49_50_614.jpg,right_2018_11_10_13_49_50_614.jpg,0.01,0.5,0,14,1429.978,57.92242,6.843816,126.0725,359.8678,4.725138,0.01218831
left_2018_11_10_13_49_50_680.jpg,center_2018_11_10_13_49_50_680.jpg,right_2018_11_10_13_49_50_680.jpg,0.01,0.5,0,14,1430.027,57.94856,6.843815,126.3779,359.8679,4.767379,0.01201102
left_2018_11_10_13_49_50_762.jpg,center_2018_11_10_13_49_50_762.jpg,right_2018_11_10_13_49_50_762.jpg,0.01,0.5,0,13,1430.077,57.97472,6.843815,126.6808,359.868,4.809282,0.0118516
left_2018_11_10_13_49_50_829.jpg,center_2018_11_10_13_49_50_829.jpg,right_2018_11_10_13_49_50_829.jpg,0.01,0.5,0,13,1430.127,57.99435,6.843815,126.9064,359.868,4.840495,0.01170296
left_2018_11_10_13_49_50_911.jpg,center_2018_11_10_13_49_50_911.jpg,right_2018_11_10_13_49_50_911.jpg,0.01,0.5,0,13,1430.176,58.02054,6.843815,127.2052,359.8681,4.88183,0.01153901
left_2018_11_10_13_49_50_978.jpg,center_2018_11_10_13_49_50_978.jpg,right_2018_11_10_13_49_50_978.jpg,-0.01,0.5,0,13,1430.226,58.04006,6.843816,127.4278,359.8681,4.909032,0.007353055
left_2018_11_10_13_49_51_061.jpg,center_2018_11_10_13_49_51_061.jpg,right_2018_11_10_13_49_51_061.jpg,-0.01,0.5,0,13,1430.275,58.07114,6.843824,127.7962,359.8682,4.892817,359.9861
left_2018_11_10_13_49_51_128.jpg,center_2018_11_10_13_49_51_128.jpg,right_2018_11_10_13_49_51_128.jpg,-0.01,0.5,0,13,1430.325,58.08938,6.843825,128.0156,359.8683,4.864892,359.9822
left_2018_11_10_13_49_51_210.jpg,center_2018_11_10_13_49_51_210.jpg,right_2018_11_10_13_49_51_210.jpg,-0.01,0.5,0,13,1430.374,58.11326,6.843825,128.3064,359.8683,4.820729,359.9819
left_2018_11_10_13_49_51_293.jpg,center_2018_11_10_13_49_51_293.jpg,right_2018_11_10_13_49_51_293.jpg,-0.01,0.5,0,13,1430.422,58.13667,6.843825,128.5952,359.8683,4.773681,359.9836
left_2018_11_10_13_49_51_376.jpg,center_2018_11_10_13_49_51_376.jpg,right_2018_11_10_13_49_51_376.jpg,-0.01,0.5,0,13,1430.472,58.15965,6.843824,128.8821,359.8684,4.725815,359.9856
left_2018_11_10_13_49_51_459.jpg,center_2018_11_10_13_49_51_459.jpg,right_2018_11_10_13_49_51_459.jpg,-0.01,0.5,0,13,1430.522,58.18221,6.843823,129.1671,359.8684,4.677852,359.9872
left_2018_11_10_13_49_51_542.jpg,center_2018_11_10_13_49_51_542.jpg,right_2018_11_10_13_49_51_542.jpg,-0.01,0.5,0,12,1430.571,58.20987,6.843823,129.5209,359.8685,4.618128,359.9885
left_2018_11_10_13_49_51_624.jpg,center_2018_11_10_13_49_51_624.jpg,right_2018_11_10_13_49_51_624.jpg,-0.01,0.5,0,12,1430.621,58.23158,6.843823,129.8019,359.8685,4.57063,359.9892
left_2018_11_10_13_49_51_706.jpg,center_2018_11_10_13_49_51_706.jpg,right_2018_11_10_13_49_51_706.jpg,-0.01,0.5,0,12,1430.671,58.25293,6.843823,130.0813,359.8686,4.523408,359.9895
left_2018_11_10_13_49_51_789.jpg,center_2018_11_10_13_49_51_789.jpg,right_2018_11_10_13_49_51_789.jpg,-0.01,0.5,0,12,1430.72,58.27393,6.843823,130.359,359.8686,4.476465,359.9897
left_2018_11_10_13_49_51_873.jpg,center_2018_11_10_13_49_51_873.jpg,right_2018_11_10_13_49_51_873.jpg,-0.01,0.5,0,12,1430.769,58.29457,6.843823,130.6351,359.8687,4.429795,359.9899
left_2018_11_10_13_49_51_956.jpg,center_2018_11_10_13_49_51_956.jpg,right_2018_11_10_13_49_51_956.jpg,-0.01,0.5,0,12,1430.818,58.31488,6.843823,130.9097,359.8687,4.383391,359.99
left_2018_11_10_13_49_52_039.jpg,center_2018_11_10_13_49_52_039.jpg,right_2018_11_10_13_49_52_039.jpg,-0.01,0.5,0,12,1430.867,58.33486,6.843823,131.1828,359.8687,4.337246,359.9901
left_2018_11_10_13_49_52_121.jpg,center_2018_11_10_13_49_52_121.jpg,right_2018_11_10_13_49_52_121.jpg,-0.01,0.5,0,12,1430.916,58.3596,6.843822,131.5221,359.8688,4.288937,359.994
left_2018_11_10_13_49_52_188.jpg,center_2018_11_10_13_49_52_188.jpg,right_2018_11_10_13_49_52_188.jpg,0.00,0.5,0,12,1430.965,58.37441,6.843821,131.7247,359.8688,4.268053,-0.002649026
left_2018_11_10_13_49_52_270.jpg,center_2018_11_10_13_49_52_270.jpg,right_2018_11_10_13_49_52_270.jpg,0.00,0.5,0,12,1431.016,58.39411,6.84382,131.9935,359.8689,4.248702,0.000940476
left_2018_11_10_13_49_52_352.jpg,center_2018_11_10_13_49_52_352.jpg,right_2018_11_10_13_49_52_352.jpg,0.00,0.5,0,12,1431.066,58.41381,6.843819,132.2611,359.8689,4.239287,0.003073748
left_2018_11_10_13_49_52_435.jpg,center_2018_11_10_13_49_52_435.jpg,right_2018_11_10_13_49_52_435.jpg,0.00,0.5,0,12,1431.115,58.43343,6.843819,132.5273,359.8689,4.233444,0.002990553
left_2018_11_10_13_49_52_518.jpg,center_2018_11_10_13_49_52_518.jpg,right_2018_11_10_13_49_52_518.jpg,0.00,0.5,0,12,1431.164,58.45296,6.84382,132.7923,359.869,4.228782,0.002224009
left_2018_11_10_13_49_52_601.jpg,center_2018_11_10_13_49_52_601.jpg,right_2018_11_10_13_49_52_601.jpg,0.00,0.5,0,12,1431.213,58.47724,6.84382,133.1218,359.869,4.223492,0.001219433
